name,address,phone_number,url,emails
Pasta Bella On Queen Anne Inc,"5909 15TH Ave NW Seattle, WA, 98107-3009 United States",(206) 789-4933,http://www.pastabellaseattle.com/,
Serendipity Cafe,"3222 W McGraw St Seattle, WA, 98199-3208 United States",(206) 282-9866,http://www.serendipitycafeandlounge.com/,"serendipityseattle@gmail.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com"
Roma Trattoria,"4705 Aurora Ave N Seattle, WA, 98103-6515 United States",(206) 313-5585,http://www.romatrattoria.com/,"u003eprivacy@godaddy.com,u003eprivacy@afternic.com"
Yard House,"1501 4TH Ave Ste 118 Seattle, WA, 98101-1662 United States",(206) 682-2087,,
Vellottis Pizza,"1011 E Pike St Seattle, WA, 98122-3818 United States",(206) 226-6666,,
Three Acorns LLC,"3019 Beacon Ave S Seattle, WA, 98144-5853 United States",(206) 535-7070,,
Double Dragon Inc,"200 Queen Anne Ave N Seattle, WA, 98109-4805 United States",(206) 285-7710,http://www.uptownchinaseattlewa.com/,
"Pizza Vita Fremont, LLC","4303 Fremont Ave N Seattle, WA, 98103-7250 United States",(206) 547-2143,,
Diyoung Inc,"622 1ST Ave N Seattle, WA, 98109-4001 United States",(206) 281-7220,,
Marination,"2000 6TH Ave Seattle, WA, 98121-2507 United States",(206) 327-9860,http://www.marinationmobile.com/,"work@marinationmobile.com,eat@marinationmobile.com"
O Brien Subways Inc,"12500 Lake City Way NE Seattle, WA, 98125-4425 United States",(206) 362-0300,http://www.subway.com/,
Holt Falck Coffee LLC,"4660 Ohio Ave S Seattle, WA, 98134-2360 United States",(425) 741-3405,http://www.fulcrumcoffee.com/,info@fulcrumcoffee.com
Street Bean Espresso,"2711 3RD Ave Seattle, WA, 98121-1217 United States",(206) 708-6803,http://www.streetbeanespresso.org/,
Village Sushi,"5211 University Way NE Seattle, WA, 98105-3546 United States",(206) 985-6870,http://villagesushi.business.site/,
Swel Restaurant,"3417 Evanston Ave N Ste 105 Seattle, WA, 98103-8629 United States",(206) 466-2846,,
Boat Street Cafe,"321 NW 74TH St Seattle, WA, 98117-4932 United States",(206) 632-4602,http://www.boatstreetkitchen.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,BoatStreetKitchen@hotmail.com"
Mikou Teriyaki,"6519 4TH Ave S Seattle, WA, 98108-3259 United States",(206) 763-6000,http://www.ordermikouteriyaki.com/,
Nate's Wings and Waffles,"1224 E Jefferson St Seattle, WA, 98122-5536 United States",(206) 538-0172,http://www.nateswingsandwaffles.com/,
Sharma Inc,"528 Queen Anne Ave N Seattle, WA, 98109-4520 United States",(206) 284-3868,,
Mikado Inc,"2207 1ST Ave Seattle, WA, 98121-1614 United States",(206) 956-9329,,
The London Plane,"322 Occidental Ave S Seattle, WA, 98104-2840 United States",(206) 624-1374,http://www.thelondonplaneseattle.com/,"flowers@thelondonplaneseattle.com,dave@davegandy.com"
Pike Place Chowder,"600 Pine St Ste 404 Seattle, WA, 98101-3709 United States",(206) 838-5680,http://www.pikeplacechowder.com/,"shipping@pikeplacechowder.com,jobs@pikeplacechowder.com,username@example.com,info@pikeplacechowder.com"
"Puerto Vallarta, Inc.","4727 California Ave SW Seattle, WA, 98116-4412 United States",(206) 937-7335,http://www.puertovallartawestseattle.com/,E-MAIL@mail.com
Forsyth & Sons Inc,"215 James St Seattle, WA, 98104-2211 United States",(206) 622-8717,http://www.holebbqseattle.com/,chuck@holebbqseattle.com
Sunfish Inc,"2800 Alki Ave SW Seattle, WA, 98116-2723 United States",(206) 938-4112,http://www.sunfishinc.com/,
"Lowell's Enterprises, Inc.","1519 Pike Pl Seattle, WA, 98101-1568 United States",(206) 551-0051,,
The Juicy Cafe Inc,"725 Pike St Seattle, WA, 98101-2361 United States",(206) 682-6960,http://www.thejuicycafe.com/,info@thejuicycafe.com
Gold Dogs LLC,"7321 24TH Ave NW Seattle, WA, 98117-4402 United States",(206) 719-7162,http://www.shopgolddogs.com/,
ITR LLC,"6510 Phinney Ave N Seattle, WA, 98103-5234 United States",(206) 850-8888,,
Costas Opa Inc,"4113 NE 77TH St Seattle, WA, 98115-5125 United States",(206) 633-4141,http://www.costasopa.com/,
Mix It Up Northwest LLC,"800 5TH Ave Ste 101-120 Seattle, WA, 98104-3176 United States",(206) 888-8888,http://www.mixitupnorthwest.com/,
Mamnoon LLC,"1120 32ND Ave S Seattle, WA, 98144-3219 United States",(206) 906-9606,http://www.nadimama.com/,"albertodeagostini.dev@gmail.com,joe.waine@gmail.com"
Lake Union Cafe,"3119 Eastlake Ave E Seattle, WA, 98102-3801 United States",(206) 568-5948,http://www.imperiaseattle.com/,events@imperiaseattle.com
"Seabisco, LLC","4001 Leary Way NW Seattle, WA, 98107-5045 United States",(206) 327-2940,,
"Marjorie Restaurant, LLC","1412 E Union St Seattle, WA, 98122-4150 United States",(206) 441-9842,http://www.marjorierestaurant.com/,"info@marjorierestaurant.com,marjorieorders@gmail.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com"
Em Hello Coffee LLC,"1227 S Weller St Seattle, WA, 98144-2048 United States",(206) 371-1340,,
Amante Pizza & Pasta,"12319 Roosevelt Way NE Seattle, WA, 98125-4813 United States",(206) 362-6666,http://www.amantepizzaandpasta.com/,
Center House Deli Inc,"3242 Eastlake Ave E Seattle, WA, 98102-3827 United States",(206) 420-2199,http://www.sebisbistro.com/,
"Heartwood Provisions, LLC","814 2ND Ave Ste 300 Seattle, WA, 98104-1529 United States",(206) 582-3505,http://www.heartwoodsea.com/,
Athina,"528 Queen Anne Ave N Seattle, WA, 98109-4520 United States",(206) 284-3868,http://www.athinagrill.com/,
Lumberyard Partners LLC,"11501 176TH Ct NE Redmond, WA, 98052-7431 United States",(206) 510-7353,http://www.lumberyardfoodhall.com/,
Rocket Taco LLC,"902 22ND Ave E Seattle, WA, 98112-3515 United States",(206) 915-9580,http://www.rocket-taco.com/,
Seattle Best Coffee Inc,"2401 Utah Ave S Ste 400 Seattle, WA, 98134-1431 United States",(800) 962-9659,http://www.seattlesbest.com/,"seattlesbestcoffee@casupport.com,98124-88911-800-611-7793sbccustomercare@seattlesbest.comPlease,customercare@seattlesbest.com"
Cafe Con Leche Inc.,"2901 1ST Ave S Seattle, WA, 98134-1821 United States",(206) 682-7557,http://www.cafeconlecheseattle.com/,
The Melting Pot Inc,"4217 University Way NE Seattle, WA, 98105-5806 United States",(206) 601-0456,http://www.meltingpot.com/,
Casa Del Matador,"5412 Ballard Ave NW Seattle, WA, 98107-4028 United States",(702) 228-2766,http://www.matadorrestaurants.com/,"info@oppermelang.com,eastportland@matadorrestaurants.com,ballard@matadorrestaurants.com,nwevents@matadorrestaurants.com,Meridian@matadorrestaurants.com"
Vera's Restaurant Inc,"5417 22ND Ave NW Seattle, WA, 98107-4008 United States",(206) 351-8686,http://www.verasballard.com/,
Qazis Indian Curry House,"473 N 36TH St Seattle, WA, 98103-8676 United States",(206) 632-3575,http://www.qazisindiancurry.com/,
G & L Company Inc,"2209 1ST Ave APT 252 Seattle, WA, 98121-2663 United States",(206) 443-0975,,
Tangerine Tree Restaurant,"1430 Harvard Ave Seattle, WA, 98122-3813 United States",(206) 322-2081,http://www.tangerinetreerestaurant.com/,
Toyoda Sushi,"12543 Lake City Way NE Seattle, WA, 98125-4424 United States",(206) 367-7972,http://www.toyodasushifederalway.com/,
Ohana,"2207 1ST Ave Seattle, WA, 98121-1614 United States",(206) 956-9329,http://www.ohanasushigrill.com/,"ohanaeastside@gmail.com,ohanabookings206@gmail.com,ohanabelltown@gmail.com,ohanacaters@gmail.com"
Giddy Up,"4600 Leary Way NW Seattle, WA, 98107-4543 United States",(206) 782-2798,http://www.giddyupburgers.com/,
Wayward Cafe LLC,"801 NE 65TH St Ste C Seattle, WA, 98115-6478 United States",(206) 524-0204,http://www.waywardvegancafe.com/,waywardcafe@gmail.com
Garlic Jim's Famous Gourmet Pizza,"2400 NE 65TH St Seattle, WA, 98115-7051 United States",(206) 257-4730,http://www.garlicjims.com/,reception@garlicjims.com
"Pike Place Chinese Cuisine, Inc.","1533 Pike Pl Seattle, WA, 98101-1526 United States",(206) 223-0292,http://www.pikeplacemarket.org/,Info@PikePlaceMarket.org
Roccos Ventures LLC,"2326 N Pacific St Seattle, WA, 98103-9128 United States",(206) 919-3273,,
"Bauhaus Ballard, LLC","2001 NW Market St Seattle, WA, 98107-4013 United States",(206) 453-3068,http://www.bauhausstrong.coffee/,
Ozzie's Restaurant,"105 W Mercer St Seattle, WA, 98119-3953 United States",(206) 284-4618,http://www.ozziesinseattle.com/,"ozziesgm@gmail.com,8c4075d5481d476e945486754f783364@sentry.io,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,f1ffc0b5efe04e9eb9762cd808722520@sentry.wixpress.com"
Seattle Best Teriyaki and Pho City Inc,"2445 4TH Ave S Ste 108 Seattle, WA, 98134-1939 United States",(206) 628-7075,,
"Eatin Right, LLC","3201 N 26TH St Tacoma, WA, 98407-6203 United States",(206) 322-3421,http://www.cookstavern.com/,
Lake Lost,"1505 10TH Ave Seattle, WA, 98122-3806 United States",(206) 323-5678,http://www.lostlakecafe.com/,hello@lostlakecafe.com
Ulis Sausage Bier Garten LLC,"1511 Pike Pl Seattle, WA, 98101-3536 United States",(206) 838-1712,http://www.ulisfamoussausage.com/,
Wallys Chowder House & Broiler,"22531 Marine View Dr S Seattle, WA, 98198-6835 United States",(206) 878-8140,http://www.wallyschowderhousebroiler.com/,
"Cafe Javasti, Inc.","8410 5TH Ave NE Seattle, WA, 98115-4121 United States",(206) 985-9903,http://www.javasti.com/,
"Catfish Corner, Inc","2726 E Cherry St Seattle, WA, 98122-4936 United States See other locations",(206) 323-4330,http://www.mo-catfish.com/,
Mashiko Japanese Restaurant & Sushi Bar,"4725 California Ave SW Seattle, WA, 98116-4412 United States",(206) 935-4339,http://www.mashikorestaurant.com/,allison@mashikoshison.com
T & R Sales Inc,"2305 Broadway E Seattle, WA, 98102-4022 United States",(206) 324-1977,http://www.trsalesinc.net/,"admin@trsalesinc.net,sales@trsalesinc.net"
Proletariat Pizza,"9622 16TH Ave SW Seattle, WA, 98106-2827 United States",(206) 432-9765,http://proletariatpizzaratcity.wordpress.com/,info@proletariatpizza.com
Madison Kitchen,"4122 E Madison St Seattle, WA, 98112-3231 United States",(206) 557-4640,http://www.madison-kitchen.com/,"info@madison-kitchen.com,fresh@madison-kitchen.com"
Masala of India Cuisine,"507 NE Northgate Way Ste G Seattle, WA, 98125-6197 United States",(206) 417-1118,http://www.masalaofindia.com/,"order@masalaofindia.com,masalaofindia@gmail.com"
El Camion LLC,"11728 Aurora Ave N Seattle, WA, 98133-8254 United States",(206) 271-4480,http://www.elcamionseattle.com/,tylermcginnis@elcamionseattle.com
5guys Northgate,"311 NE 103RD St Seattle, WA, 98125-7100 United States",(206) 729-5028,http://www.fiveguys.com/,"press@fiveguys.com,privacy@fiveguys.com,legalnotices@fiveguys.com"
Strange Brew Strategies LLC,"3515 Magnolia Blvd W Seattle, WA, 98199-1841 United States",(206) 669-7702,http://www.strangebrewstrategies.com/,hello@strangebrewstrategies.com
Pine Box,"1600 Melrose Ave Seattle, WA, 98122-2023 United States",(206) 588-0375,http://www.pineboxbar.com/,
Kings Hardware LLC,"5225 Ballard Ave NW Seattle, WA, 98107-4809 United States",(206) 782-0027,http://www.kingsballard.com/,"info@kingsballard.com,adam@thederschanggroup.com"
Papineau Brothers LLC,"5918 Phinney Ave N Seattle, WA, 98103-5834 United States",(206) 617-6889,,
Little Lago,"2919 Fuhrman Ave E Seattle, WA, 98102-3807 United States",(206) 922-3324,http://www.littlelago.com/,
Portside Kafe LLC,"1001 Fairview Ave N Seattle, WA, 98109-4438 United States",(206) 621-5310,,
Terra Plata LLC,"7024 1ST Ave NW Seattle, WA, 98117-4801 United States",(206) 409-6292,http://www.terraplata.com/,info@terraplata.com
Royal Unicorn Inc,"615 NW Richmond Beach Rd Seattle, WA, 98177-3121 United States",(206) 542-2169,http://www.royalunicornshoreline.com/,info@beyondmenu.com
Top of Hilton Restaurant,"1301 6TH Ave Seattle, WA, 98101-2304 United States",(206) 695-6015,,
Rendezvous,"2322 2ND Ave Seattle, WA, 98121-1710 United States",(206) 441-5823,http://www.therendezvous.rocks/,
Market Diner Inc,"1514 Pike Pl Ste 8 Seattle, WA, 98101-1574 United States",(425) 397-0338,,
Crosslight Corporation,"4510 University Way NE Seattle, WA, 98105-4511 United States",(206) 547-3300,http://ejburger.bite2go.com/,
Mistralkitchen Inc,"2020 Westlake Ave Seattle, WA, 98121-2606 United States",(206) 450-1028,http://www.mistral-kitchen.com/,
Green Juju Kitchen LLC,"4511 Shilshole Ave NW Seattle, WA, 98107-4714 United States",(206) 595-7393,http://www.greenjujukitchen.com/,
Wanderfish Poke LLC,"1620 Broadway Seattle, WA, 98122-2556 United States",(425) 628-4971,http://www.wanderfishpoke.com/,
"Merchants Cafe and Saloon, LLC","109 Yesler Way Seattle, WA, 98104-3473 United States",(206) 467-5070,http://www.merchantscafeandsaloon.com/,
Tekka Teriyaki & Wok,"324 Broadway E Seattle, WA, 98102-5415 United States",(206) 709-9888,http://www.teriyakiandwok.com/,eat@teriyakiandwok.com
Wild Mountain Cafe LLC,"1408 NW 85TH St Seattle, WA, 98117-4236 United States",(206) 297-9453,http://www.thewildmountaincafe.com/,
Maneki Restaurant,"304 6TH Ave S Seattle, WA, 98104-2714 United States",(206) 622-2631,http://www.manekirestaurant.com/,
Guckenheimer,"1201 3RD Ave Seattle, WA, 98101-3029 United States",(425) 691-0966,http://www.guckenheimer.com/,"isspcservicedesk-70103@happyfox.com,bd@us.issworld.com,marketing@us.issworld.com,careena.otieno@us.issworld.com,amanda.pistor@us.issworld.com,bd@guckenheimer.com,marketing@guckenheimer.com"
Asadero Sinaloa Inc,"5405 Leary Ave NW Seattle, WA, 98107-4079 United States See other locations",(206) 659-4499,http://www.asaderoprime.com/,
Kalsada Coffee Company Spc,"3417 Evanston Ave N Ste 201 Seattle, WA, 98103-8644 United States See other locations",(509) 560-2007,http://www.kalsada.com/,"sales@kalsada.com,hello@kalsada.com,order@kalsada.com"
Thandang Restaurant LLC,"2021 NW Market St Seattle, WA, 98107-4042 United States",(206) 784-2324,http://www.thaithanikitchen.com/,
Emerald City Fish Co,"3756 Rainier Ave S Ste A Seattle, WA, 98144-6989 United States",(206) 760-3474,http://www.emeraldcityfishandchips.com/,emeraldcityfishco@gmail.com
Sisters European Snacks,"1530 Post Aly Seattle, WA, 98101-3520 United States",(206) 623-6723,,
Szmanias Inc,"3321 W McGraw St Seattle, WA, 98199-3209 United States",(206) 284-7305,http://www.szmanias.com/,
Tallulahs,"550 19TH Ave Seattle, WA, 98122-5740 United States",(206) 568-3121,http://www.aneighborhoodcafe.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com"
Thai Ku,"5410 Ballard Ave NW Seattle, WA, 98107-4028 United States",(206) 706-7807,http://www.thaiku.com/,
Morsel LLC,"4754 University Way NE Seattle, WA, 98105-4413 United States",(206) 268-0154,http://www.morselseattle.com/,morselseattle@gmail.com
"San Delico, Inc","519 1ST Ave N Seattle, WA, 98109-4523 United States",(206) 284-6799,http://www.zaikaseattle.com/,"giveaway@popmenu.com,ngiveaway@popmenu.com,web-accessibility@popmenu.com,support@popmenu.com,zaikaseattle@gmail.com,legal@popmenu.com"
Maharaja Cuisine Inc,"4542 California Ave SW Seattle, WA, 98116-4111 United States",(206) 935-9443,http://www.maharajawestseattle.com/,maharajawestseattle4542@gmail.com
Manchu Wok,"17801 International Blvd Seattle, WA, 98158-1202 United States",(206) 248-2800,http://www.manchuwok.com/,
Tirelli and Valderrama LLC,"1405 NE 50TH St Seattle, WA, 98105-4408 United States",(425) 876-9290,,
New Saigon Restaurant,"3523 S Chicago St Seattle, WA, 98118-4030 United States",(206) 623-0212,,
Duchess Tavern,"2827 NE 55TH St Seattle, WA, 98105-5529 United States",(206) 527-8606,,
The Indigenous Rise LLC,"323 Occidental Ave S Seattle, WA, 98104-2839 United States",(206) 466-6630,,
Urban Luxe Cafe,"6105 Roosevelt Way NE Unit A Seattle, WA, 98115-6682 United States",(206) 941-4198,http://www.urbanluxecafe.com/,"13e49d785d8d4f828038b6136f3b48ba@sentry.io,hi@mystore.com,noble@urbanluxecafe.com"
Smokey's,"12806 1ST Ave S Seattle, WA, 98168-2619 United States",(206) 242-2550,http://www.smokeyscharbroiled.com/,
Oliver's Lounge,"405 Olive Way Seattle, WA, 98101-1108 United States",(206) 623-8700,http://www.mayflowerpark.com/,mayflowerpark@mayflowerpark.com
Tilth,"8548 17TH Ave NW Seattle, WA, 98117-3620 United States",(206) 633-0801,,
Tiacharoenwat LLC,"4750 California Ave SW Seattle, WA, 98116-4413 United States",(206) 935-8888,http://www.bangbarthai.com/,
Palermo 2 Pizza & Pasta,"2005 NW Market St Seattle, WA, 98107-4013 United States",(206) 297-2727,,
The Corson Building,"5609 Corson Ave S Seattle, WA, 98108-2604 United States",(206) 762-3330,http://www.thecorsonbuilding.com/,"events@thecorsonbuilding.com,media@thecorsonbuilding.com,info@thecorsonbuilding.com"
Kauai Family Restaurant,"6324 6TH Ave S Seattle, WA, 98108-3436 United States",(206) 762-3469,http://www.kauaifamilyrestaurant.co/,info@kauaifamilyrestaurant.co
Samurai Noodle,"606 5TH Ave S Seattle, WA, 98104-3897 United States See other locations",(206) 624-9321,http://www.samurainoodle.com/,
Mioposto West Seattle,"2139 California Ave SW Seattle, WA, 98116-2163 United States",(206) 466-2677,http://www.westseattleblog.com/,"you@yourdomain.com,theresa.neylon@seattle.gov,editor@westseattleblog.com,rapidride@kingcounty.gov,westseattleblog@gmail.com,kenyon@kenyonhall.org,patrick@wsbsales.com"
Patty's Egg Nest,"1000 NE Northgate Way Seattle, WA, 98125-6421 United States",(206) 364-3463,,
Caliburger,"4509 University Way NE Seattle, WA, 98105-4510 United States",(206) 420-8199,http://www.caliburger.com/,"info@CaliBurger.com,info@caliburger.com,GuildfordHiring@CaliBurger.ca,SFUHiring@CaliBurger.ca,sgoel@caliburger.com,hiring@caliburgerseattle.com"
CHINESE TAKEOUT LLC,"9809 16TH Ave SW Seattle, WA, 98106-2830 United States",(206) 708-7355,,
Metropolitan Subway,"1220 Howell St Seattle, WA, 98101-1469 United States",(206) 267-2323,http://www.subway.com/,
Poke Works,"1200 3RD Ave Seattle, WA, 98101-3053 United States",(206) 624-0328,http://www.pokeworks.com/,info@pokeworks.com
Pike Pine Diner LLC,"415 Cedar St Seattle, WA, 98121-1519 United States",(206) 388-2995,,
Jin Kuk LLC,"5210 University Way NE Seattle, WA, 98105-3519 United States",(206) 524-6101,,
Friday Afternoon Tea,"4228 Stone Way N Seattle, WA, 98103-7432 United States",(206) 420-2798,http://www.fridaytea.com/,"fridayafternoontea@gmail.co,fridayafternoontea@gmail.com,john@example.com"
Pasta Casalinga,"93 Pike St Ste 201 Seattle, WA, 98101-2052 United States",(206) 445-2987,http://www.pastacasalingaseattle.com/,"info@pastacasalingaseattle.com,catering@pastacasalingaseattle.com,michela@pastacasalingaseattle.com,nathan@pastacasalingaseattle.com"
Chicago Style,"5301 Roosevelt Way NE Seattle, WA, 98105-3628 United States",(360) 714-8154,,
Subway 26309 Cust 39357,"2822 Western Ave Seattle, WA, 98121-1150 United States",(206) 728-6229,http://www.subway.com/,
Maple Leaf Grill,"8929 Roosevelt Way NE Seattle, WA, 98115-3029 United States",(206) 402-6135,http://www.themaplepub.com/,
Subway 25523,"7347 35TH Ave NE Ste F Seattle, WA, 98115-5987 United States",(206) 985-8404,http://www.subway.com/,
El Borracho,"1521 1ST Ave Seattle, WA, 98101-1523 United States",(206) 538-0440,,
Nyc Deli Market,"1520 7TH Ave Seattle, WA, 98101-1704 United States",(206) 682-7011,http://www.nycdeli7thave.com/,info@nycdeli7thave.com
Kati Vegan Thai,"1190 Thomas St Seattle, WA, 98109-6050 United States",(206) 900-7954,http://www.kativeganthai.com/,
Shultzy's Sausage,"4114 University Way NE Seattle, WA, 98105-6214 United States",(206) 548-9461,http://www.shultzys.com/,jobs@shultzys.com
Beetle Cafe,"4334 University Way NE Seattle, WA, 98105-5809 United States",(206) 547-0977,,
Ej Burger,"4510 University Way NE Seattle, WA, 98105-4511 United States",(206) 547-3300,,
Olympia Pizza & Spaghetti House,"1500 Queen Anne Ave N Seattle, WA, 98109-3159 United States",(206) 285-5550,http://www.olympiapizzaspaghettihouse.com/,
"Bean Collection Coffee, Inc","14307 Greenwood Ave N Seattle, WA, 98133-6880 United States",(206) 382-1966,http://www.beancollection.com/,info@beancollection.com
QED Coffee LLC,"3809 SW Graham St Seattle, WA, 98126-3035 United States",(206) 399-2269,http://www.qedcoffee.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,8c4075d5481d476e945486754f783364@sentry.io"
Bellsea Group LLC,"10104 3RD Ave NE Seattle, WA, 98125-9001 United States",(206) 729-7433,,
Cj's Eatery,"2619 1ST Ave Seattle, WA, 98121-1393 United States",(206) 728-1648,http://www.cjseateryseattle.com/,
Foodie 1 LP,"2505 1ST Ave Seattle, WA, 98121-1302 United States",(206) 388-2995,,
Hi-Spot Cafe,"1410 34TH Ave Seattle, WA, 98122-3334 United States",(206) 325-7905,http://www.hispotcafe.com/,hispotcafe@aol.com
Subway 24942 / 37893,"806 3RD Ave Seattle, WA, 98104-1602 United States",(206) 625-4342,http://www.subway.com/,
Biscuit B TCH,"621 3RD Ave Seattle, WA, 98104-1806 United States",(206) 728-2219,,
Lowell's Restaurant,"1519 Park Pl Seattle, WA, 98101 United States",(206) 622-2036,http://www.eatatlowells.com/,
Cask and Trotter,"711 Westlake Ave N Seattle, WA, 98109-4322 United States",(206) 453-4756,http://www.caskandtrotter.com/,
Firehouse Coffee,"2622 NW Market St Seattle, WA, 98107-4106 United States",(206) 784-2911,http://www.ballardfirehousecoffee.com/,nsfirehouse@gmail.com
Seattle Subway,"1920 1ST Ave APT 602 Seattle, WA, 98101-1002 United States",(206) 368-4282,http://www.subway.com/,
Julia's On Broadway,"300 Broadway E Seattle, WA, 98102-5415 United States",(206) 334-0513,http://www.juliasonbroadway.com/,eladio101@aol.com
Seoul Tofu House,"516 6TH Ave S Seattle, WA, 98104-2813 United States",(206) 682-2152,http://www.seoul-tofu-house-seattle.com/,
Pizzeria Picolinos,"6415 32ND Ave NW Seattle, WA, 98107-2550 United States",(206) 228-8793,,
Queen Cre City,"2930 Westlake Ave N Ste 100 Seattle, WA, 98109-1968 United States",(206) 283-0602,,
McDonald's,"1950 6TH Ave Seattle, WA, 98101-1206 United States",(206) 374-9596,http://www.mcdonalds.com/,
Kathy Moncrief,"15201 Aurora Ave N Seattle, WA, 98133-6123 United States",(206) 362-4560,http://corporate.mcdonalds.com/,"contact.privacy@us.mcd.com,Press@us.mcd.com,press@us.mcd.com,dmca@us.mcd.com"
Stellar Pizza,"5513 Airport Way S Seattle, WA, 98108-2202 United States",(206) 763-1660,http://www.stellarpizza.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,stellarpizza@hotmail.com"
Shepherd Restaurant Company,"2329 California Ave SW Seattle, WA, 98116-2402 United States",(206) 420-3608,http://www.coppercoinseattle.com/,
Subway,"305 Lenora St Seattle, WA, 98121-2410 United States",(206) 441-4205,http://www.subway.com/,
MSP Restaurants,"2209 Queen Anne Ave N Seattle, WA, 98109-2313 United States",(512) 230-6798,,
"India Bistro, L.L.C.","2301 NW Market St Seattle, WA, 98107-4027 United States",(206) 783-5080,http://www.seattleindiabistro.com/,
Beanfish LLC,"1551 Cherrylane Ave S Seattle, WA, 98144-3521 United States",(206) 790-7656,http://www.beanfish.net/,info@beanfish.net
Mantra Restaurant and Bar,"2720 4TH Ave Seattle, WA, 98121-1388 United States",(206) 659-0466,http://www.mantrathai.com/,
Zeitgeist Kunst & Kaffee,"171 S Jackson St Seattle, WA, 98104-2852 United States",(206) 583-0497,http://www.zeitgeistcoffee.com/,"info@zeitgeistcoffee.com,bryan@zeitgeistcoffee.com"
New Star Seafood Restaurant LLC,"516 S Jackson St Seattle, WA, 98104-2829 United States",(206) 622-8801,http://www.newstarseafood.com/,
Benito's Chicago Eatery,"6201 15TH Ave NW Seattle, WA, 98107-2306 United States",(206) 420-7032,http://www.benitoschicagoeatery.com/,
Spinasse,"1531 14TH Ave Seattle, WA, 98122-4023 United States",(206) 251-7673,http://www.spinasse.com/,info@spinasse.com
La Casa Del Mojito,"7545 Lake City Way NE Seattle, WA, 98115-4218 United States",(206) 525-3162,http://www.mojitoseattle.com/,info@mojitoseattle.com
Subway,"3829 Delridge Way SW Seattle, WA, 98106-1133 United States",(206) 905-7861,http://www.subway.com/,
Perche No Pasta and Vino,"7406 26TH Ave NE Seattle, WA, 98115-5820 United States",(206) 353-0472,http://www.perchenopastaandvino.com/,
"RDM Enterprises, LLC","730 N 34TH St Seattle, WA, 98103-8801 United States",(206) 953-6520,,
Baronof Restaurant,"8549 Greenwood Ave N Seattle, WA, 98103-3613 United States",(206) 782-9260,,
Savatdee Thai,"5801 Roosevelt Way NE Seattle, WA, 98105-2741 United States",(206) 331-9666,,
Sunshine Seattle Coffee LLC,"5508 35TH Ave NE Seattle, WA, 98105-2300 United States",(206) 492-7916,http://www.seattlesunshinecoffee.com/,"SeattleSunshineCoffee@gmail.com,seattlesunshinecoffee@gmail.com"
Karmar Inc,"3202 Fuhrman Ave E Seattle, WA, 98102-3831 United States",(206) 324-4411,,
Jenjara Inc,"2313 N 45TH St Seattle, WA, 98103-6905 United States",(206) 547-1961,http://www.seattleseathai.com/,info@beyondmenu.com
The Delight Grecian,"4903 Rainier Ave S Seattle, WA, 98118-1743 United States",(206) 535-6725,http://www.gdkfoods.com/,
Bamboo LLC,"10225 55TH Ave S Seattle, WA, 98178-2202 United States",(206) 427-8968,,
Rione Xiii,"2622 NW Market St Ste A Seattle, WA, 98107-4106 United States",(206) 838-2878,http://www.ethanstowellrestaurants.com/,"sennen@esrseattle.com,info@ethanstowellrestaurants.com,info@ethanstowellrestuarants.com,events@ethanstowellrestaurants.com,rewardsclub@esrhospitality.com,cafe@cortinaseattle.com,240-8231sennen@esrseattle.com,422-3176hello@southcotedigital.com,sennen@ethanstowellrestaurants.com,events@esrhospitality.com,hello@southcotedigital.com"
Tilikum Place Cafe LLC,"407 Cedar St Seattle, WA, 98121-1519 United States",(206) 282-4830,http://www.tilikumplacecafe.com/,tilikumcafe@gmail.com
8 Oz Burger Bar,"1401 Broadway Seattle, WA, 98122-3854 United States",(206) 466-5989,http://www.8ozburgerandco.com/,contact@8ozburgerandco.com
Rama Deli & Market Inc,"300 Queen Anne Ave N Seattle, WA, 98109-4512 United States",(206) 441-4021,,
Benlito Corporation,"18002 15TH Ave NE Ste A Seattle, WA, 98155-3838 United States",(206) 306-0933,http://www.subway.com/,
Cantinetta,"3650 Wallingford Ave N Seattle, WA, 98103-8242 United States",(206) 632-1000,,
Marination LLC,"3714 S Hudson St Seattle, WA, 98118-1920 United States",(253) 651-7353,http://www.marinationmobile.com/,"eat@marinationmobile.com,work@marinationmobile.com"
Hal & Griffith Associates,"1301 Alaskan Way Pier 57 Seattle, WA, 98101-2013 United States",(206) 623-8600,,
Billy Beach Sushi,"5463 Leary Ave NW Seattle, WA, 98107-4011 United States",(206) 257-4616,http://www.billybeachsushi.com/,
Aroma Espresso,"509 NE 165TH St Seattle, WA, 98155-5828 United States",(206) 440-0690,http://www.aroma.us/,help@aroma.us
Seattle Restaurant Group LLC,"10515 Greenwood Ave N Seattle, WA, 98133-8720 United States",(206) 914-3650,http://www.geoscubancafe.com/,
